2020-03-13	PZZA	cs_qoq	4Q18	2018-10-01	2018-12-30	0.0142	0.0125	0.0268	-0.0031			0.023685								0.00000000000000000000		
2020-03-13	PZZA	index_credit_values	4Q13	2013-09-30	2013-12-29			1.1288	24.5116			1.159562								0.00000000000000000000		85796499
2020-03-13	PZZA	index_blended_qoq	1Q19	2018-12-31	2019-03-31			0.0145	-0.0027			0.011791								0.00000000000000000000		
2020-03-13	PZZA	index_debit_qoq	2Q17	2017-03-27	2017-06-25			-0.0879	0.0014			-0.086605								0.00000000000000000000		
2020-03-13	PZZA	index_debit_values	1Q18	2018-01-01	2018-04-01			1.0607	27.4127			1.217729								0.00000000000000000000		266830765
2020-03-13	PZZA	index_blended_yoy	3Q18	2018-07-02	2018-09-30			-0.1597	0.0343			-0.130877	-0.09800000000000000	-0.0329						0.00000000000000000000		
2020-03-13	PZZA	index_blended_yoy	1Q18	2018-01-01	2018-04-01			-0.1335	0.0504			-0.089784	-0.05300000000000000	-0.0368						0.00000000000000000000		
2020-03-13	PZZA	index_debit_values	1Q14	2013-12-30	2014-03-30			1.1601	25.4968			1.238756								0.00000000000000000000		299081548
2020-03-13	PZZA	cs_qoq	4Q15	2015-09-28	2015-12-27	0.0440	0.0273	0.0725	-0.0025			0.069788								0.00000000000000000000		
2020-03-13	PZZA	index_credit_yoy	2Q15	2015-03-30	2015-06-28			-0.0292	0.0354			0.005197	0.05500000000000000	-0.0498						0.00000000000000000000		
2020-03-13	PZZA	index_debit_qoq	3Q19	2019-07-01	2019-09-29			-0.0090	-0.0064			-0.015392								0.00000000000000000000		
2020-03-13	PZZA	index_credit_qoq	1Q17	2016-12-26	2017-03-26			0.0734	-0.0231			0.048664								0.00000000000000000000		
2020-03-13	PZZA	index_debit_yoy	1Q16	2015-12-28	2016-03-27			0.0116	-0.0043			0.007208	0.00100000000000000	0.0062						0.00000000000000000000		
2020-03-13	PZZA	index_credit_values	2Q18	2018-04-02	2018-07-01			0.9408	28.2395			1.113399								0.00000000000000000000		102193942
2020-03-13	PZZA	cs_qoq	2Q15	2015-03-30	2015-06-28	-0.0392	-0.0063	-0.0453	0.0017			-0.043660								0.00000000000000000000		
